Linea,Orden,Nombre_Parada,ID_Parada,Lat,Lon
e11,22,West Ealing Station,490001327B,51.51406,-0.32024
e11,23,Drayton Green Road,490006194F,51.51171,-0.31954
e11,24,Broughton Road,490004500M,51.51153,-0.31595
e11,25,St Leonards Road,490012763E,51.51208,-0.31252
e11,26,Longfield Avenue,490006301E,51.51268,-0.30875
e11,27,Bond Street,490019653E,51.51301,-0.30655
e11,28,Ealing Broadway Station,490000062H,51.514,-0.30298
e11,29,North Common Road,490010339E,51.51316,-0.29694
e11,30,The Common / Warwick Dene,490013305S,51.50765,-0.29525
e2,1,Brentford Bus Depot.,490004288ZZ,51.48395,-0.31438
e2,2,Commerce Road / Brentford Lock,490005521S,51.48297,-0.31322
e2,3,Market Place,490004292F,51.48339,-0.30733
e2,4,Half Acre,490004294H,51.4848,-0.30722
e2,5,Boston Manor Road,490014768M,51.48697,-0.30807
e2,6,Orchard Road,490010618S1,51.48901,-0.30842
e2,7,St Faith's Church,490012682N,51.4911,-0.31056
e2,8,Ealing Park Gardens,490006294N,51.49402,-0.31389
e2,9,Julien Road,490008591N,51.49754,-0.3132
e2,10,Northfields Station,490000159B,51.49957,-0.31504
e2,11,Graham Avenue,490007333N,51.50359,-0.31772
e2,12,Hessel Road,490008110N,51.50542,-0.31954
e2,13,Sherwood Close,490015589N,51.50767,-0.31945
e2,14,Dean Gardens / Mattock Lane,490013447G,51.51058,-0.31943
e2,15,Dane Road,490004500N,51.51142,-0.31646
e2,16,St Leonards Road,490012763E,51.51208,-0.31252
e2,17,Longfield Avenue,490006301E,51.51268,-0.30875
e2,18,Bond Street,490019653E,51.51301,-0.30655
e2,19,Haven Green / Ealing Broadway Stn,490007913Z4,51.51576,-0.30443
e2,20,Castlebar Road,490006279N,51.51726,-0.30646
e2,21,Marchwood Crescent,490009636N,51.52056,-0.30631
e2,22,Montpelier Road,490010001N,51.52219,-0.30755
e2,23,Fairlea Place,490005149N,51.52476,-0.30873
e2,24,St Barnabas Church,490012634N,51.52648,-0.30899
e2,25,Harrow View Road,490011029W,51.52578,-0.31507
e2,26,Kent Gardens,490008654W,51.5252,-0.31787
e2,27,Scotch Common,490011949N,51.52527,-0.32463
e2,28,Ruislip Road East,490011787N,51.5274,-0.3263
e2,29,Gurnell Leisure Centre,490007609W,51.52827,-0.33282
e2,30,Cuckoo Avenue,490005880W,51.52759,-0.33733
e2,31,Greenford Avenue,490007443W,51.52732,-0.34116
e2,32,Clifton Road,490007441K,51.52732,-0.35088
e3,1,Clifton Road,490007441H,51.52745,-0.35135
e3,2,Brentside High School,490004300S,51.52662,-0.34189
e3,3,Kennedy Road,490008639S,51.52505,-0.34137
e3,4,Bordars Road,490013595S,51.52209,-0.3401
e3,5,Hall Drive,490007672S,51.51939,-0.33842
e3,6,Drayton Bridge Road,490006192S,51.51543,-0.33721
e3,7,Hanwell Station,490001135A,51.5129,-0.33693
e3,8,Nightingale Road,490007762C,51.50993,-0.33468
e3,9,Grosvenor Road,490007549E,51.50963,-0.32909
e3,10,West Ealing Broadway,490014430W,51.51005,-0.32528
e3,11,Dean Gardens / Mattock Lane,490013447H,51.51025,-0.31913
e3,12,Occupation Road,490015589S,51.5065,-0.3195
e3,13,Graham Avenue,490007333S,51.5031,-0.31691
e3,14,Northfields Station,490000159A,51.49878,-0.31423
e3,15,Julien Road,490008591S,51.49777,-0.31322
e3,16,South Ealing Road,490012276E,51.49818,-0.30656
e3,17,Lionel Road North,490009201E,51.49995,-0.29922
e3,18,Knights Avenue,490008874E,51.50165,-0.29412
e3,19,Gunnersbury Park,490010522E,51.50091,-0.28805
e3,20,Gunnersbury Avenue,490007602E,51.50164,-0.28354
e3,21,Acton Town Station,490000002B,51.50402,-0.27986
e3,22,Hillcrest Road,490003077T,51.50628,-0.27829
e3,23,Acton Fire Station,490003075Q,51.50744,-0.27705
e3,24,King Street,490008835D,51.50789,-0.2731
e3,25,Acton Old Town Hall,490003083F,51.50675,-0.26725
e3,26,Petersfield Road,490010968V,51.50399,-0.26674
e3,27,Wilkinson Way,490001254B,51.50256,-0.26436
e3,28,St Peter's Church,490012889E,51.50265,-0.26078
e3,29,Rugby Road,490011777S,51.50233,-0.25775
e3,30,Blandford Road,490004095S,51.50004,-0.25653
e3,31,Bedford Road,490003797S,51.49686,-0.25574
e3,32,Turnham Green Station,490000240KK,51.49517,-0.25523
e3,33,Chardin Road,490015065NM,51.49328,-0.2551
e3,34,Duke Road,490005210SS,51.49244,-0.25976
e3,35,Turnham Green Church,490013848UU,51.4925,-0.26458
e3,36,Chiswick Town Hall,490005213WW,51.49088,-0.26556
e3,37,Barrowgate Road,490003654S,51.4882,-0.26672
e3,38,Chesterfield Road,490005128S,51.48541,-0.26857
e3,39,Lawford Road,490009012S,51.4837,-0.26947
e3,40,Chiswick Station,490001065A,51.48147,-0.26749
e3,41,Chiswick House,490015031E,51.4815,-0.26418
e3,42,Staveley Road,490007402S,51.48077,-0.26144
e3,43,Cavendish School,490004891E,51.48185,-0.25695
e3,44,Edensor Road / New Chiswick Pool,490006410W,51.48232,-0.25445
e5,1,Toplocks Estate / Glade Lane,490013714S,51.50303,-0.36415
e5,2,Mcnair Road,490013814W,51.50152,-0.3644
e5,3,Gregory Road,490007521W,51.50023,-0.36892
e5,4,Hillary Road,490014976W,51.50157,-0.36967
e5,5,Tensing Road,490007906W2,51.50195,-0.37132
e5,6,Hunt Road,490008429W,51.5003,-0.37312
e5,7,Havelock Road,490016593K,51.49941,-0.37639
e5,8,Norwood Gardens,490010445A,51.49858,-0.37889
e5,9,Adelaide Road,490014608C,51.4993,-0.38279
e5,10,Montague Waye,490013052W2,51.49985,-0.38642
e5,11,Featherstone Road,490006772E,51.50241,-0.38529
e5,12,The Green,490013388L,51.5029,-0.38101
e5,13,Park Avenue,490010754P,51.50757,-0.37832
e5,14,Southall Broadway,490012241N,51.51037,-0.37612
e5,15,Lady Margaret Road / Southall Broadway,490014102E,51.51216,-0.37564
e5,16,North Avenue,490010317C,51.51444,-0.3756
e5,17,North Road,490004807A,51.51582,-0.37294
e5,18,Kingsley Avenue,490008790Z,51.51511,-0.36905
e5,19,Masefield Avenue,490009712X,51.51527,-0.3647
e5,20,Wallis Road,490013188N,51.51754,-0.36258
e5,21,Golf Links Estate,490007279E,51.51799,-0.35844
e5,22,Redcroft Road,490007455E,51.51773,-0.35598
e5,23,Windmill Lane,490014766N,51.51997,-0.35476
e5,24,Greenford Depot,490007447N,51.52452,-0.35346
e5,25,Clifton Road,490007441J,51.5274,-0.35076
e5,26,Greenford Avenue,490007443E,51.52738,-0.34185
e5,27,Cuckoo Avenue,490005880E,51.52772,-0.3386
e5,28,Gurnell Leisure Centre,490007609E,51.52865,-0.33154
e5,29,Perivale Lane,490010944N,51.53293,-0.33006
e5,30,Medway Parade,490015891N,51.53463,-0.33326
e5,31,Teignmouth Gardens,490013183E,51.53381,-0.32488
e5,32,Bideford Avenue,490013466E,51.53357,-0.32247
e5,33,Perivale Tesco,490017854S,51.53442,-0.31928
e6,1,Rockware Avenue / Greenford Station,490000092W2,51.5428,-0.3453
e6,2,Greenford Station,490015198B,51.54201,-0.34617
e6,3,Birkbeck Avenue,490004030NN,51.54048,-0.34779
e6,4,Courthope Road,490005659OO,51.53788,-0.3488
e6,5,Cowgate Road,490005687DD,51.53453,-0.3472
e6,6,Costons Lane,490005626S,51.53092,-0.3503
e6,7,Ruislip Road East,490007441G,51.52804,-0.35201
e6,8,Greenford Broadway,490007446B,51.52797,-0.35442
e6,9,Pembroke Road,490010897E2,51.5287,-0.35983
e6,10,Beechwood Avenue,490006370W,51.5308,-0.36456
e6,11,Greenford High School,490007457W,51.53244,-0.36998
e6,12,Adrienne Avenue,490003116S,51.53265,-0.37277
e6,13,Brick Lane,490004373S,51.53195,-0.3792
e6,14,Sentinel Close,490011995S,51.52951,-0.3808
e6,15,Berrydale Road,490003930S,51.52805,-0.38294
e6,16,Kingsash Drive,490008754E1,51.5276,-0.3864
e6,17,Pendula Drive,490010903S,51.52669,-0.38971
e6,18,Jollys Lane,490008576S,51.52489,-0.38917
e6,19,Yeading Tesco,4900014996E,51.52369,-0.38598
e6,20,Yeading Retail Park,490008576W,51.52399,-0.38786
e6,21,Homefield Close,490013587W,51.52646,-0.39383
e6,22,Yeading Lane / Willow Tree Lane,490014711C,51.52665,-0.39904
e6,23,Shaftesbury Waye,490012032S,51.52209,-0.40149
e6,24,Hayes / the Grapes,490013979Q,51.51825,-0.40634
e6,25,Hesa Road,490008109U,51.51526,-0.40921
e6,26,Precinct Road,490011170S,51.51412,-0.4105
e6,27,Avondale Drive,490003512S,51.51193,-0.41247
e6,28,East Way,490006384S,51.51053,-0.41384
e6,29,Fairdale Gardens,490006701B,51.50862,-0.41581
e6,30,Hayes Town Centre,490000828Y,51.50654,-0.41886
e6,31,Hayes & Harlington Station,490001144M,51.50306,-0.42079
e6,32,Fairey Corner,490006702S1,51.50095,-0.42423
e6,33,Crowland Avenue,490005832E,51.49842,-0.42521
e6,34,Crowland Avenue,490009984E,51.49765,-0.42305
e6,35,North Hyde Road,490011705S,51.49774,-0.41303
e6,36,Bulls Bridge Tesco,490015280N,51.49864,-0.40594
e7,1,Ruislip Station,490000197B,51.57223,-0.42162
e7,2,Brickwall Lane,490011781C,51.57258,-0.42287
e7,3,Midcroft,490008454F,51.57412,-0.4248
e7,4,Church Avenue,490013488W,51.57238,-0.43095
e7,5,Chichester Avenue,490014871E,51.57096,-0.42542
e7,6,Grosvenor Vale,490007555S,51.56788,-0.41945
e8,1,The Bell,490013259U,51.46731,-0.3665
e8,2,Treaty Centre,490013777O,51.46752,-0.36212
e8,3,Hounslow High Street,490008399K,51.46945,-0.35801
e8,4,Hounslow Bus Station,490008392F,51.47101,-0.35362
e8,5,Bridge Road,490004327W2,51.47201,-0.34939
e8,6,Star Road,490012599E,51.47296,-0.34675
e8,7,Thornbury Road,490013620E,51.47403,-0.34465
e8,8,West Thames College,490008510E,51.47497,-0.34208
e8,9,Isleworth Station,490001158B,51.47524,-0.33739
e8,10,Linkfield Road,490009185E,51.47536,-0.33494
e8,11,Wood Lane,490014874J,51.4759,-0.33256
e8,12,Turnpike Way,490007873E,51.47717,-0.32847
e8,13,The Green School,490015029P,51.47798,-0.32518
e8,14,Busch Corner,490015029E,51.47921,-0.32164
e8,15,Syon Lane,490013141E,51.47999,-0.3191
e8,16,Beech Avenue,490003804E,51.48102,-0.31623
e8,17,Brent Lea,490004296E,51.48204,-0.31357
e8,18,Market Place,490004292F,51.48339,-0.30733
e8,19,Half Acre,490004294H,51.4848,-0.30722
e8,20,Windmill Road,490014768K,51.48639,-0.30815
e8,21,Brentford Station,490005314S,51.48788,-0.31214
e8,22,Great West Road,490007424N,51.48888,-0.31464
e8,23,The Ride,490013524N,51.49155,-0.31738
e8,24,Swyncombe Avenue,490004167N,51.49431,-0.32077
e8,25,Boston Manor Station,490000027A,51.49592,-0.32497
e8,26,Haslemere Avenue,490004168N,51.49883,-0.32762
e8,27,Christopher Avenue,490005242N,51.50072,-0.32928
e8,28,Elthorne Park Road,490006549N,51.50269,-0.33164
e8,29,Studley Grange Road,490005899N,51.50494,-0.3353
e8,30,Lower Boston Road,490009408Y,51.50638,-0.33819
e8,31,Half Acre Road,490013580M,51.50855,-0.3401
e8,32,Hanwell Broadway,490007760E1,51.50883,-0.33518
e8,33,Grosvenor Road,490007549E,51.50963,-0.32909
e8,34,West Ealing Broadway,490014430W,51.51005,-0.32528
e8,35,Dean Gardens / Bedford Road,490010362R,51.51069,-0.32139
e8,36,Dane Road,490004500N,51.51142,-0.31646
e8,37,St Leonards Road,490012763E,51.51208,-0.31252
e8,38,Longfield Avenue,490006301E,51.51268,-0.30875
e8,39,Bond Street,490019653E,51.51301,-0.30655
e8,40,Ealing Broadway Stn   / Haven Green,490000062A,51.51565,-0.30225
e9,1,Welbeck Avenue,490014337S1,51.53012,-0.40562
e9,2,Ayles Road,490003528Z,51.53174,-0.40644
e9,3,Gurney Road,490007610E,51.53335,-0.40306
e9,4,Kingshill Avenue,490008784N,51.5336,-0.39649
e9,5,Yeading / Tangmere Gardens,490015478N,51.5359,-0.39246
e9,6,Church Road,490015479E,51.53502,-0.38904
e9,7,Wayfarer Road,490008596E,51.53324,-0.38484
e9,8,Broadmead Road,490004373E,51.53293,-0.37827
e9,9,Adrienne Avenue,490003116E,51.53275,-0.37287
e9,10,Greenford High School,490007782E,51.53237,-0.36829
e9,11,Eastmead Avenue,490006369E,51.52994,-0.36362
e9,12,Pembroke Road,490010897E1,51.52868,-0.35928
e9,13,Greenford Broadway,490007446C,51.52802,-0.35408
e9,14,Clifton Road,490007441J,51.5274,-0.35076
e9,15,Greenford Avenue,490007443E,51.52738,-0.34185
e9,16,Cuckoo Avenue,490005880E,51.52772,-0.3386
e9,17,Gurnell Leisure Centre,490007609E,51.52865,-0.33154
e9,18,Ruislip Road East,490011787S,51.528,-0.32638
e9,19,Scotch Common,490011949S,51.52504,-0.32412
e9,20,Kent Gardens,490008654E,51.52509,-0.31916
e9,21,Pitshanger Library,490011029E,51.52613,-0.31386
e9,22,St Barnabas Church,490012634E,51.52692,-0.30946
e9,23,Fairlea Place,490005149S,51.5236,-0.30827
e9,24,Montpelier Road,490010001S,51.52155,-0.3066
e9,25,Marchwood Crescent,490009637S,51.52025,-0.30611
e9,26,Castlebar Road,490006279S,51.51677,-0.30635
e9,27,Ealing Broadway Stn   / Haven Green,490000062A,51.51565,-0.30225
e9,28,Haven Green / Ealing Broadway Stn,490007913E,51.5156,-0.30417
el1,1,Ilford Station  / Ilford Hill,490008467F,51.55816,0.06891
el1,2,Ilford / Chapel Road,490004986P,51.55769,0.07024
el1,3,Dudley Road,490006219S,51.55404,0.07291
el1,4,Kingston Road,490009510S,51.5516,0.07421
el1,5,Wingate Road,490014781S,51.54862,0.07579
el1,6,Loxford Polyclinic,490011652S,51.54544,0.07705
el1,7,Park Avenue,490009432S,51.54359,0.07877
el1,8,Longbridge Road,490009294S,51.54168,0.08226
el1,9,Barking Station,490000015H,51.53923,0.08137
el1,10,Vicarage Field Shopping Centre,490018828S,51.53734,0.08057
el1,11,Sunningdale Avenue,490013015U,51.53605,0.08181
el1,12,King Edwards Road,490008741E,51.53424,0.08519
el1,13,Greatfields Park,490008638S,51.53194,0.09142
el1,14,Waverley Gardens,490003223S,51.52811,0.09392
el1,15,Curzon Crescent,490005911E,51.52761,0.09573
el1,16,Thames View / Christ Church,490013221E,51.52828,0.09988
el1,17,Thames View Health Centre,490013223E,51.52829,0.10467
el1,18,Glenmore Way,490007235E,51.52781,0.10923
el1,19,Alderman Avenue,490003177E,51.52697,0.11291
el1,20,Renwick Road,490013222W,51.52652,0.11563
el1,21,Estuary Close,490000288E,51.52475,0.11503
el1,22,Anchor Close,490009651S,51.52391,0.11211
el1,23,Shearwater Close,490016747W,51.52285,0.1087
el1,24,Rivergate Centre,490000289ZZ,51.52178,0.10923
el1,25,Minter Road,490000888Y,51.52042,0.11013
el1,26,River Road,490000865Z,51.5185,0.11259
el1,27,Barking Riverside Station,490002272YY,51.51945,0.11803
el1,28,Riverside Campus,490000719Y,51.5217,0.11962
el1,29,Northgate Road,490001987Z,51.52536,0.12387
el2,1,Becontree Heath Leisure Centre,490003763K,51.56132,0.14961
el2,2,Morris Road,490003762E,51.55921,0.14785
el2,3,Five Elms School,490006867W,51.55492,0.14421
el2,4,Boxoll Road,490006865W,51.55382,0.1407
el2,5,Beverley Road,490003965W,51.55268,0.13674
el2,6,Martins Corner / Valence Avenue,490009704D,51.55164,0.12925
el2,7,Bennetts Castle Lane,490003535W,51.55112,0.12282
el2,8,Lindsey Road,490009182W,51.55116,0.11898
el2,9,Lodge Avenue,490009247W,51.55173,0.11233
el2,10,St. Thomas More Catholic Church,490007288S,51.55144,0.10686
el2,11,Capel Gardens,490011903W,51.54968,0.1041
el2,12,Thurlestone Avenue,490013653W,51.54845,0.10003
el2,13,Barking Bus Garage,490003605W,51.54651,0.09563
el2,14,Faircross,490006700W,51.54528,0.09253
el2,15,Hulse Avenue / Barking Park,490008419W,51.54322,0.08769
el2,16,Park Avenue,490006734W,51.54157,0.08469
el2,17,Barking Station,490000015H,51.53923,0.08137
el2,18,Vicarage Field Shopping Centre,490018828S,51.53734,0.08057
el2,19,Sunningdale Avenue,490013015U,51.53605,0.08181
el2,20,King Edwards Road,490008741E,51.53424,0.08519
el2,21,Greatfields Park,490008638S,51.53194,0.09142
el2,22,Waverley Gardens,490003223S,51.52811,0.09392
el2,23,Curzon Crescent,490005911E,51.52761,0.09573
el2,24,Thames View / Christ Church,490013221E,51.52828,0.09988
el2,25,Thames View Health Centre,490013223E,51.52829,0.10467
el2,26,Glenmore Way,490007235E,51.52781,0.10923
el2,27,Alderman Avenue,490003177E,51.52697,0.11291
el2,28,Renwick Road,490013222W,51.52652,0.11563
el2,29,Stern Close,490018829E,51.52722,0.11974
el2,30,Northgate Road,490001987X,51.52699,0.12259
el2,31,Brl Infrastructure Office,490002127X,51.52515,0.12973
el2,32,Choats Manor Way,490018857E,51.52289,0.13841
el2,33,Hindmans Way,490018834E,51.52212,0.14423
el2,34,Dagenham Dock Terminus,490018856E,51.52544,0.14795
el3,1,Chadwell Heath Lane,490003150B,51.58131,0.11665
el3,2,Little Heath,490009213E,51.58143,0.11843
el3,3,King George Hospital,490015364E,51.58032,0.11179
el3,4,Heathfield Park Drive,490007996K,51.57764,0.11424
el3,5,Goodmayes Hospital,490007287L,51.57585,0.11329
el3,6,Priestley Gardens,490011181S,51.57319,0.11242
el3,7,Eccleston Crescent,490006405S,51.57027,0.11201
el3,8,Goodmayes High Road,490007286B,51.56739,0.11106
el3,9,Goodmayes Station,490001117F,51.56472,0.11038
el3,10,Green Lane,490007465K,51.56227,0.10966
el3,11,Meldrum Road,490009793S,51.55834,0.10943
el3,12,Levett Gardens,490009100S,51.55527,0.10856
el3,13,St. Thomas More Catholic Church,490007288S,51.55144,0.10686
el3,14,Capel Gardens,490011903W,51.54968,0.1041
el3,15,Thurlestone Avenue,490013653W,51.54845,0.10003
el3,16,Barking Bus Garage,490003605W,51.54651,0.09563
el3,17,Faircross,490006700W,51.54528,0.09253
el3,18,Hulse Avenue / Barking Park,490008419W,51.54322,0.08769
el3,19,Park Avenue,490006734W,51.54157,0.08469
el3,20,Barking Station,490000015H,51.53923,0.08137
el3,21,Vicarage Field Shopping Centre,490018828S,51.53734,0.08057
el3,22,Sunningdale Avenue,490013015U,51.53605,0.08181
el3,23,King Edwards Road,490008741E,51.53424,0.08519
el3,24,Greatfields Park,490008638S,51.53194,0.09142
el3,25,Waverley Gardens,490003223S,51.52811,0.09392
el3,26,Thames Road,490003674S,51.52559,0.09493
el3,27,Radford Way,490011384E,51.52532,0.09931
el3,28,Gallions Close,490007089E,51.52521,0.10828
el3,29,Riverside School,490013210E,51.52496,0.11109
el3,30,Anchor Close,490009651S,51.52391,0.11211
el3,31,Shearwater Close,490016747W,51.52285,0.1087
el3,32,Rivergate Centre,490000289ZZ,51.52178,0.10923
el3,33,Minter Road,490000888Y,51.52042,0.11013
el3,34,River Road,490000865Z,51.5185,0.11259
el3,35,Barking Riverside Station,490002272YY,51.51945,0.11803
el3,36,Riverside Campus,490000719Y,51.5217,0.11962
el3,37,Northgate Road,490001987Z,51.52536,0.12387
g1,1,Hermitage Lane,490008080S,51.41484,-0.12315
g1,2,Arragon Gardens,490003389N,51.41669,-0.12598
g1,3,Kempshott Road,490008618N,51.41903,-0.12797
g1,4,Streatham Common / Greyhound Lane,490012924N,51.42117,-0.12883
g1,5,Streatham Station,490012929S4,51.42496,-0.13082
g1,6,St Leonard's Church,490012761SQ,51.42854,-0.13115
g1,7,Streatham / St Leonard's Church,490012761ST,51.42841,-0.13183
g1,8,Garrad's Road,490007121W,51.43025,-0.1365
g1,9,Aldrington Road / North,490002346HS,51.42924,-0.13997
g1,10,Ullathorne Road / Colson Way,490002347HW,51.42873,-0.14104
g1,11,Ullathorne Road,490011220W,51.42862,-0.1442
g1,12,Clairview Road,490002348HW,51.42809,-0.14573
g1,13,Church Lane / Furzedown Road,490002350HW,51.42727,-0.15344
g1,14,Church Lane / Lessingham Avenue,490002351HW,51.42657,-0.15563
g1,15,Church Lane / Eswyn Road,490002352HW,51.42542,-0.15964
g1,16,Bickley Street,490003990P,51.42605,-0.16575
g1,17,Tooting Broadway Station,490000234H,51.42716,-0.16691
g1,18,Tooting Broadway  / Sth Thames College,490015513K,51.42723,-0.16879
g1,19,Nutwell Street,490010468H10,51.42588,-0.16993
g1,20,Longley Road,490009332H9,51.42436,-0.17148
g1,21,St George's Hospital,490012696N,51.4243,-0.17514
g1,22,City St George's / University,490012701H4,51.42759,-0.17521
g1,23,St George's Hospital / Lanesborough Wing,490012701H7,51.42749,-0.17164
g1,24,St George's Hospital / Main Entrance,490012701S,51.42633,-0.17277
g1,25,St George's Hospital / St James Wing,490012701H6,51.42561,-0.17409
g1,26,St George's Hosp / Knightsbridge Wing,490012701E,51.42537,-0.17717
g1,27,Cranmer Terrace,490003149N,51.42807,-0.17622
g1,28,Fairlight Road,490006718H2,51.43021,-0.17449
g1,29,Streatham Cemetery,490012920W,51.43187,-0.17714
g1,30,Wimbledon Road,490007123W,51.43256,-0.1799
g1,31,St George's Grove,490018848E,51.43624,-0.17881
g1,32,Grosvenor Way,490012694E,51.43446,-0.17627
g1,33,Burntwood School,490004622E,51.43842,-0.18026
g1,34,Openview,490010604E,51.43959,-0.17802
g1,35,Springfield University Hospital,490016695N,51.43882,-0.17256
g1,36,Tilehurst Road,490013669E,51.44083,-0.17458
g1,37,Marham Gardens,490009649E,51.44185,-0.17153
g1,38,Trinity Road,490013044G,51.44354,-0.1687
g1,39,Wandsworth Common Station,490001309A,51.44593,-0.16604
g1,40,Bolingbroke Grove,490004132E,51.4486,-0.16291
g1,41,Oak Lodge School,490011792E,51.45015,-0.15835
g1,42,Ramsden Road,490011411E,51.45095,-0.15541
g1,43,Thurleigh Avenue,490013652E,51.45272,-0.15217
g1,44,Clapham South Station,490000052SB,51.45301,-0.14843
g1,45,Broomwood Road,490015965W,51.4564,-0.15458
g1,46,Broomwood Road / Alfriston Road,490002354HW,51.45521,-0.15783
g1,47,Broomwood Road / Hillier Road,490002355HW,51.45413,-0.16121
g1,48,Darley Road,490005964N,51.45417,-0.16416
g1,49,Salcott Road,490011862N,51.45784,-0.16597
g1,50,Clapham Junction / the Northcote,490005333V,51.46175,-0.16766
g1,51,Clapham Junction Stn  / the Falcon,490005332P,51.46321,-0.16784
g1,52,Lavender Hill Police Station,490009008K,51.46421,-0.16459
g1,53,Shaftesbury Estate / Wickersley Road,490014649S,51.46951,-0.15413
h10,1,St Mark's Hospital,490016764HW,51.57646,-0.32151
h10,2,Northwick Park Hospital,490010425HS,51.57647,-0.32369
h10,3,Harrow High School,490007149CC,51.57944,-0.32771
