Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH2,NO2,01/10/2022 19:00,20.7,ug m-3,R
TH2,NO2,01/10/2022 20:00,17.2,ug m-3,R
TH2,NO2,01/10/2022 21:00,14.9,ug m-3,R
TH2,NO2,01/10/2022 22:00,14.5,ug m-3,R
TH2,NO2,01/10/2022 23:00,8.8,ug m-3,R
TH2,NO2,02/10/2022 00:00,8.4,ug m-3,R
TH2,NO2,03/10/2022 01:00,32.7,ug m-3,R
TH2,NO2,03/10/2022 02:00,30,ug m-3,R
TH2,NO2,03/10/2022 03:00,30,ug m-3,R
TH2,NO2,03/10/2022 04:00,30.8,ug m-3,R
TH2,NO2,03/10/2022 05:00,29.6,ug m-3,R
TH2,NO2,03/10/2022 06:00,30.4,ug m-3,R
TH2,NO2,03/10/2022 07:00,37.3,ug m-3,R
TH2,NO2,03/10/2022 08:00,40.9,ug m-3,R
TH2,NO2,03/10/2022 09:00,50.3,ug m-3,R
TH2,NO2,03/10/2022 10:00,48.6,ug m-3,R
TH2,NO2,03/10/2022 11:00,24.7,ug m-3,R
TH2,NO2,03/10/2022 12:00,11.1,ug m-3,R
TH2,NO2,03/10/2022 13:00,13.4,ug m-3,R
TH2,NO2,03/10/2022 14:00,10.3,ug m-3,R
TH2,NO2,03/10/2022 15:00,11.1,ug m-3,R
TH2,NO2,03/10/2022 16:00,9.9,ug m-3,R
TH2,NO2,03/10/2022 17:00,14.9,ug m-3,R
TH2,NO2,03/10/2022 18:00,24.5,ug m-3,R
TH2,NO2,03/10/2022 19:00,26.4,ug m-3,R
TH2,NO2,03/10/2022 20:00,19.5,ug m-3,R
TH2,NO2,03/10/2022 21:00,18.2,ug m-3,R
TH2,NO2,03/10/2022 22:00,13,ug m-3,R
TH2,NO2,03/10/2022 23:00,10.5,ug m-3,R
TH2,NO2,04/10/2022 00:00,7.1,ug m-3,R
TH2,NO2,04/10/2022 01:00,6.9,ug m-3,R
TH2,NO2,04/10/2022 02:00,5,ug m-3,R
TH2,NO2,04/10/2022 03:00,4.8,ug m-3,R
TH2,NO2,04/10/2022 04:00,7.3,ug m-3,R
TH2,NO2,04/10/2022 05:00,9.2,ug m-3,R
TH2,NO2,04/10/2022 06:00,12.8,ug m-3,R
TH2,NO2,04/10/2022 07:00,22.6,ug m-3,R
TH2,NO2,04/10/2022 08:00,18.7,ug m-3,R
TH2,NO2,04/10/2022 09:00,17.6,ug m-3,R
TH2,NO2,04/10/2022 10:00,11.1,ug m-3,R
TH2,NO2,04/10/2022 14:00,10.5,ug m-3,R
TH2,NO2,04/10/2022 15:00,12,ug m-3,R
TH2,NO2,04/10/2022 16:00,12,ug m-3,R
TH2,NO2,04/10/2022 17:00,12.4,ug m-3,R
TH2,NO2,04/10/2022 18:00,9.8,ug m-3,R
TH2,NO2,04/10/2022 19:00,8.4,ug m-3,R
TH2,NO2,04/10/2022 20:00,7.1,ug m-3,R
TH2,NO2,04/10/2022 21:00,6.5,ug m-3,R
TH2,NO2,04/10/2022 22:00,4.4,ug m-3,R
TH2,NO2,04/10/2022 23:00,2.3,ug m-3,R
TH2,NO2,05/10/2022 00:00,1.1,ug m-3,R
TH2,NO2,05/10/2022 01:00,1,ug m-3,R
TH2,NO2,05/10/2022 02:00,0,ug m-3,R
TH2,NO2,05/10/2022 03:00,0.4,ug m-3,R
TH2,NO2,05/10/2022 04:00,0.6,ug m-3,R
TH2,NO2,05/10/2022 05:00,2.5,ug m-3,R
TH2,NO2,05/10/2022 06:00,5.5,ug m-3,R
TH2,NO2,05/10/2022 07:00,7.3,ug m-3,R
TH2,NO2,05/10/2022 08:00,6.3,ug m-3,R
TH2,NO2,05/10/2022 09:00,5.7,ug m-3,R
TH2,NO2,05/10/2022 11:00,3.6,ug m-3,R
TH2,NO2,05/10/2022 12:00,4.6,ug m-3,R
TH2,NO2,05/10/2022 13:00,7.3,ug m-3,R
TH2,NO2,05/10/2022 14:00,23.3,ug m-3,R
TH2,NO2,05/10/2022 15:00,27.3,ug m-3,R
TH2,NO2,05/10/2022 16:00,24.5,ug m-3,R
TH2,NO2,05/10/2022 17:00,21.2,ug m-3,R
TH2,NO2,05/10/2022 18:00,20.8,ug m-3,R
TH2,NO2,05/10/2022 19:00,17.6,ug m-3,R
TH2,NO2,05/10/2022 20:00,16.1,ug m-3,R
TH2,NO2,05/10/2022 21:00,14,ug m-3,R
TH2,NO2,05/10/2022 22:00,12.6,ug m-3,R
TH2,NO2,05/10/2022 23:00,12.6,ug m-3,R
TH2,NO2,06/10/2022 00:00,13,ug m-3,R
TH2,NO2,06/10/2022 01:00,9.4,ug m-3,R
TH2,NO2,06/10/2022 02:00,6.3,ug m-3,R
TH2,NO2,06/10/2022 03:00,7.7,ug m-3,R
TH2,NO2,06/10/2022 04:00,7.8,ug m-3,R
TH2,NO2,06/10/2022 05:00,13.2,ug m-3,R
TH2,NO2,06/10/2022 06:00,24.3,ug m-3,R
TH2,NO2,06/10/2022 07:00,26.8,ug m-3,R
TH2,NO2,06/10/2022 08:00,24.3,ug m-3,R
TH2,NO2,06/10/2022 09:00,22,ug m-3,R
TH2,NO2,06/10/2022 10:00,13,ug m-3,R
TH2,NO2,06/10/2022 11:00,10.9,ug m-3,R
TH2,NO2,06/10/2022 12:00,7.8,ug m-3,R
TH2,NO2,06/10/2022 13:00,9.9,ug m-3,R
TH2,NO2,06/10/2022 14:00,12.4,ug m-3,R
TH2,NO2,06/10/2022 15:00,16.4,ug m-3,R
TH2,NO2,06/10/2022 16:00,12.8,ug m-3,R
TH2,NO2,06/10/2022 17:00,14,ug m-3,R
TH2,NO2,06/10/2022 18:00,18,ug m-3,R
TH2,NO2,06/10/2022 19:00,18.2,ug m-3,R
TH2,NO2,06/10/2022 20:00,14.5,ug m-3,R
TH2,NO2,06/10/2022 21:00,12.4,ug m-3,R
TH2,NO2,06/10/2022 22:00,12.2,ug m-3,R
TH2,NO2,06/10/2022 23:00,9.8,ug m-3,R
TH2,NO2,07/10/2022 00:00,7.7,ug m-3,R
TH2,NO2,07/10/2022 01:00,6.5,ug m-3,R
TH2,NO2,07/10/2022 02:00,5,ug m-3,R
TH2,NO2,07/10/2022 03:00,4,ug m-3,R
TH2,NO2,07/10/2022 04:00,6.9,ug m-3,R
TH2,NO2,07/10/2022 05:00,8.2,ug m-3,R
TH2,NO2,07/10/2022 06:00,12.6,ug m-3,R
TH2,NO2,07/10/2022 07:00,13.4,ug m-3,R
TH2,NO2,07/10/2022 08:00,11.7,ug m-3,R
TH2,NO2,07/10/2022 09:00,9.6,ug m-3,R
TH2,NO2,07/10/2022 10:00,8.8,ug m-3,R
TH2,NO2,07/10/2022 11:00,16.1,ug m-3,R
TH2,NO2,07/10/2022 12:00,7.8,ug m-3,R
TH2,NO2,07/10/2022 13:00,9.6,ug m-3,R
TH2,NO2,07/10/2022 14:00,9.9,ug m-3,R
TH2,NO2,07/10/2022 15:00,14.2,ug m-3,R
TH2,NO2,07/10/2022 16:00,12,ug m-3,R
TH2,NO2,07/10/2022 17:00,11.5,ug m-3,R
TH2,NO2,07/10/2022 18:00,17.6,ug m-3,R
TH2,NO2,07/10/2022 19:00,19.5,ug m-3,R
TH2,NO2,07/10/2022 20:00,25.2,ug m-3,R
TH2,NO2,07/10/2022 21:00,26.6,ug m-3,R
TH2,NO2,07/10/2022 22:00,26.4,ug m-3,R
TH2,NO2,07/10/2022 23:00,25.8,ug m-3,R
TH2,NO2,08/10/2022 00:00,22.4,ug m-3,R
TH2,NO2,08/10/2022 01:00,20.5,ug m-3,R
TH2,NO2,08/10/2022 02:00,17.6,ug m-3,R
TH2,NO2,08/10/2022 03:00,17.4,ug m-3,R
TH2,NO2,08/10/2022 04:00,17.2,ug m-3,R
TH2,NO2,08/10/2022 05:00,21.8,ug m-3,R
TH2,NO2,08/10/2022 06:00,21.4,ug m-3,R
TH2,NO2,08/10/2022 07:00,21.6,ug m-3,R
TH2,NO2,08/10/2022 08:00,21.2,ug m-3,R
TH2,NO2,08/10/2022 09:00,22.2,ug m-3,R
TH2,NO2,08/10/2022 10:00,18.2,ug m-3,R
TH2,NO2,08/10/2022 11:00,16.4,ug m-3,R
TH2,NO2,08/10/2022 12:00,15.5,ug m-3,R
TH2,NO2,08/10/2022 13:00,18.4,ug m-3,R
TH2,NO2,08/10/2022 14:00,21.8,ug m-3,R
TH2,NO2,08/10/2022 15:00,19.5,ug m-3,R
TH2,NO2,08/10/2022 16:00,29.6,ug m-3,R
TH2,NO2,08/10/2022 17:00,39,ug m-3,R
TH2,NO2,08/10/2022 18:00,56.6,ug m-3,R
TH2,NO2,08/10/2022 19:00,62.5,ug m-3,R
TH2,NO2,08/10/2022 20:00,54.5,ug m-3,R
TH2,NO2,08/10/2022 21:00,51.3,ug m-3,R
TH2,NO2,08/10/2022 22:00,46.7,ug m-3,R
TH2,NO2,08/10/2022 23:00,45.3,ug m-3,R
TH2,NO2,09/10/2022 00:00,44.2,ug m-3,R
TH2,NO2,09/10/2022 01:00,42.3,ug m-3,R
TH2,NO2,09/10/2022 02:00,38.4,ug m-3,R
TH2,NO2,09/10/2022 03:00,33.3,ug m-3,R
TH2,NO2,09/10/2022 04:00,33.1,ug m-3,R
TH2,NO2,09/10/2022 05:00,30.8,ug m-3,R
TH2,NO2,09/10/2022 06:00,35.4,ug m-3,R
TH2,NO2,09/10/2022 07:00,26,ug m-3,R
TH2,NO2,09/10/2022 08:00,15.5,ug m-3,R
TH2,NO2,09/10/2022 09:00,10.5,ug m-3,R
TH2,NO2,09/10/2022 10:00,5,ug m-3,R
TH2,NO2,09/10/2022 11:00,4,ug m-3,R
TH2,NO2,09/10/2022 12:00,3.8,ug m-3,R
TH2,NO2,09/10/2022 13:00,4.4,ug m-3,R
TH2,NO2,09/10/2022 14:00,6.1,ug m-3,R
TH2,NO2,09/10/2022 15:00,8,ug m-3,R
TH2,NO2,09/10/2022 16:00,9.8,ug m-3,R
TH2,NO2,09/10/2022 17:00,12.8,ug m-3,R
TH2,NO2,09/10/2022 18:00,19.3,ug m-3,R
TH2,NO2,09/10/2022 19:00,30.2,ug m-3,R
TH2,NO2,09/10/2022 20:00,33.5,ug m-3,R
TH2,NO2,09/10/2022 21:00,31.6,ug m-3,R
TH2,NO2,09/10/2022 22:00,41.7,ug m-3,R
TH2,NO2,09/10/2022 23:00,42.5,ug m-3,R
TH2,NO2,10/10/2022 00:00,46.7,ug m-3,R
TH2,NO2,10/10/2022 01:00,42.1,ug m-3,R
TH2,NO2,10/10/2022 02:00,29.8,ug m-3,R
TH2,NO2,10/10/2022 03:00,24.3,ug m-3,R
TH2,NO2,10/10/2022 04:00,29.8,ug m-3,R
TH2,NO2,10/10/2022 05:00,40.5,ug m-3,R
TH2,NO2,10/10/2022 06:00,39.6,ug m-3,R
TH2,NO2,10/10/2022 07:00,23.3,ug m-3,R
TH2,NO2,10/10/2022 08:00,33.7,ug m-3,R
TH2,NO2,10/10/2022 09:00,34.6,ug m-3,R
TH2,NO2,10/10/2022 10:00,24.9,ug m-3,R
TH2,NO2,10/10/2022 11:00,19.5,ug m-3,R
TH2,NO2,10/10/2022 12:00,18.2,ug m-3,R
TH2,NO2,10/10/2022 13:00,24.3,ug m-3,R
TH2,NO2,10/10/2022 14:00,27.2,ug m-3,R
TH2,NO2,10/10/2022 15:00,28.9,ug m-3,R
TH2,NO2,10/10/2022 16:00,33.7,ug m-3,R
TH2,NO2,10/10/2022 17:00,44,ug m-3,R
TH2,NO2,10/10/2022 18:00,53.5,ug m-3,R
TH2,NO2,10/10/2022 19:00,52,ug m-3,R
TH2,NO2,10/10/2022 20:00,48.2,ug m-3,R
TH2,NO2,10/10/2022 21:00,43.8,ug m-3,R
TH2,NO2,10/10/2022 22:00,42.1,ug m-3,R
TH2,NO2,10/10/2022 23:00,39.6,ug m-3,R
TH2,NO2,11/10/2022 00:00,37.3,ug m-3,R
TH2,NO2,11/10/2022 01:00,39,ug m-3,R
TH2,NO2,11/10/2022 02:00,33.5,ug m-3,R
TH2,NO2,11/10/2022 03:00,37.1,ug m-3,R
TH2,NO2,11/10/2022 04:00,35.8,ug m-3,R
TH2,NO2,11/10/2022 05:00,34.6,ug m-3,R
TH2,NO2,11/10/2022 06:00,35.8,ug m-3,R
TH2,NO2,11/10/2022 07:00,35.8,ug m-3,R
TH2,NO2,11/10/2022 08:00,42.3,ug m-3,R
TH2,NO2,11/10/2022 09:00,47.2,ug m-3,R
TH2,NO2,11/10/2022 10:00,45.1,ug m-3,R
TH2,NO2,11/10/2022 11:00,25.8,ug m-3,R
TH2,NO2,11/10/2022 12:00,25.8,ug m-3,R
TH2,NO2,11/10/2022 13:00,36.7,ug m-3,R
TH2,NO2,11/10/2022 14:00,44.8,ug m-3,R
TH2,NO2,11/10/2022 15:00,47,ug m-3,R
TH2,NO2,11/10/2022 16:00,40.2,ug m-3,R
TH2,NO2,11/10/2022 17:00,53.7,ug m-3,R
TH2,NO2,11/10/2022 18:00,60.8,ug m-3,R
TH2,NO2,11/10/2022 19:00,58.1,ug m-3,R
TH2,NO2,11/10/2022 20:00,56.2,ug m-3,R
TH2,NO2,11/10/2022 21:00,48.2,ug m-3,R
TH2,NO2,11/10/2022 22:00,45.5,ug m-3,R
TH2,NO2,11/10/2022 23:00,46.1,ug m-3,R
TH2,NO2,12/10/2022 00:00,50.3,ug m-3,R
TH2,NO2,12/10/2022 01:00,42.5,ug m-3,R
TH2,NO2,12/10/2022 02:00,39.6,ug m-3,R
TH2,NO2,12/10/2022 03:00,40.4,ug m-3,R
TH2,NO2,12/10/2022 04:00,39.6,ug m-3,R
TH2,NO2,12/10/2022 05:00,40.9,ug m-3,R
TH2,NO2,12/10/2022 06:00,44.2,ug m-3,R
TH2,NO2,12/10/2022 07:00,48.6,ug m-3,R
TH2,NO2,12/10/2022 08:00,42.1,ug m-3,R
TH2,NO2,12/10/2022 09:00,24.1,ug m-3,R
TH2,NO2,12/10/2022 10:00,15.9,ug m-3,R
TH2,NO2,12/10/2022 11:00,12.8,ug m-3,R
TH2,NO2,12/10/2022 12:00,13.8,ug m-3,R
TH2,NO2,12/10/2022 13:00,13.2,ug m-3,R
TH2,NO2,12/10/2022 14:00,19.5,ug m-3,R
TH2,NO2,12/10/2022 15:00,24.1,ug m-3,R
TH2,NO2,12/10/2022 16:00,38.1,ug m-3,R
TH2,NO2,12/10/2022 17:00,31.9,ug m-3,R
TH2,NO2,12/10/2022 18:00,25.6,ug m-3,R
TH2,NO2,12/10/2022 19:00,21,ug m-3,R
TH2,NO2,12/10/2022 20:00,18.9,ug m-3,R
TH2,NO2,12/10/2022 21:00,19.3,ug m-3,R
TH2,NO2,12/10/2022 22:00,17,ug m-3,R
TH2,NO2,12/10/2022 23:00,13.6,ug m-3,R
TH2,NO2,13/10/2022 00:00,19.5,ug m-3,R
TH2,NO2,13/10/2022 01:00,17,ug m-3,R
TH2,NO2,13/10/2022 02:00,18.6,ug m-3,R
TH2,NO2,13/10/2022 03:00,22,ug m-3,R
TH2,NO2,13/10/2022 04:00,27.5,ug m-3,R
TH2,NO2,13/10/2022 05:00,31,ug m-3,R
TH2,NO2,13/10/2022 06:00,38.3,ug m-3,R
TH2,NO2,13/10/2022 07:00,38.3,ug m-3,R
TH2,NO2,13/10/2022 08:00,42.3,ug m-3,R
TH2,NO2,13/10/2022 09:00,50.5,ug m-3,R
TH2,NO2,13/10/2022 10:00,45.7,ug m-3,R
TH2,NO2,13/10/2022 11:00,39,ug m-3,R
TH2,NO2,13/10/2022 12:00,37.5,ug m-3,R
TH2,NO2,13/10/2022 13:00,39.8,ug m-3,R
TH2,NO2,13/10/2022 14:00,31.9,ug m-3,R
TH2,NO2,13/10/2022 15:00,27.7,ug m-3,R
TH2,NO2,13/10/2022 16:00,46.3,ug m-3,R
TH2,NO2,13/10/2022 17:00,38.6,ug m-3,R
TH2,NO2,13/10/2022 18:00,46.9,ug m-3,R
TH2,NO2,13/10/2022 19:00,55.5,ug m-3,R
TH2,NO2,13/10/2022 20:00,54.7,ug m-3,R
TH2,NO2,13/10/2022 21:00,55.8,ug m-3,R
TH2,NO2,13/10/2022 22:00,51.4,ug m-3,R
TH2,NO2,13/10/2022 23:00,45.3,ug m-3,R
TH2,NO2,14/10/2022 00:00,39.6,ug m-3,R
TH2,NO2,14/10/2022 01:00,38.8,ug m-3,R
TH2,NO2,14/10/2022 02:00,40,ug m-3,R
TH2,NO2,14/10/2022 03:00,35.6,ug m-3,R
TH2,NO2,14/10/2022 04:00,35,ug m-3,R
TH2,NO2,14/10/2022 05:00,34.8,ug m-3,R
TH2,NO2,14/10/2022 06:00,36.1,ug m-3,R
TH2,NO2,14/10/2022 07:00,39.8,ug m-3,R
TH2,NO2,14/10/2022 08:00,40.9,ug m-3,R
TH2,NO2,14/10/2022 09:00,29.1,ug m-3,R
TH2,NO2,14/10/2022 10:00,23.1,ug m-3,R
TH2,NO2,14/10/2022 11:00,23.9,ug m-3,R
TH2,NO2,14/10/2022 12:00,21.4,ug m-3,R
TH2,NO2,14/10/2022 13:00,19.1,ug m-3,R
TH2,NO2,14/10/2022 14:00,25.6,ug m-3,R
TH2,NO2,14/10/2022 15:00,21.6,ug m-3,R
TH2,NO2,14/10/2022 16:00,36.3,ug m-3,R
TH2,NO2,14/10/2022 17:00,31.6,ug m-3,R
TH2,NO2,14/10/2022 18:00,32.3,ug m-3,R
TH2,NO2,14/10/2022 19:00,28.9,ug m-3,R
TH2,NO2,14/10/2022 20:00,26.4,ug m-3,R
TH2,NO2,14/10/2022 21:00,30,ug m-3,R
TH2,NO2,14/10/2022 22:00,25.6,ug m-3,R
TH2,NO2,14/10/2022 23:00,23,ug m-3,R
TH2,NO2,15/10/2022 00:00,31.2,ug m-3,R
TH2,NO2,15/10/2022 01:00,29.6,ug m-3,R
TH2,NO2,15/10/2022 02:00,30.4,ug m-3,R
TH2,NO2,15/10/2022 03:00,22,ug m-3,R
TH2,NO2,15/10/2022 04:00,15.1,ug m-3,R
TH2,NO2,15/10/2022 05:00,19.5,ug m-3,R
TH2,NO2,15/10/2022 06:00,21.2,ug m-3,R
TH2,NO2,15/10/2022 07:00,22.4,ug m-3,R
TH2,NO2,15/10/2022 08:00,21,ug m-3,R
TH2,NO2,15/10/2022 09:00,18.4,ug m-3,R
TH2,NO2,15/10/2022 10:00,10.9,ug m-3,R
TH2,NO2,15/10/2022 11:00,10.9,ug m-3,R
TH2,NO2,15/10/2022 12:00,11.3,ug m-3,R
TH2,NO2,15/10/2022 13:00,12.4,ug m-3,R
TH2,NO2,15/10/2022 14:00,11.1,ug m-3,R
TH2,NO2,15/10/2022 15:00,11.1,ug m-3,R
TH2,NO2,15/10/2022 16:00,13,ug m-3,R
TH2,NO2,15/10/2022 17:00,15.9,ug m-3,R
TH2,NO2,15/10/2022 18:00,14.3,ug m-3,R
TH2,NO2,15/10/2022 19:00,11.3,ug m-3,R
TH2,NO2,15/10/2022 20:00,9.8,ug m-3,R
TH2,NO2,15/10/2022 21:00,11.5,ug m-3,R
TH2,NO2,15/10/2022 22:00,10.7,ug m-3,R
TH2,NO2,15/10/2022 23:00,9.8,ug m-3,R
TH2,NO2,16/10/2022 00:00,9.6,ug m-3,R
TH2,NO2,16/10/2022 01:00,8,ug m-3,R
TH2,NO2,16/10/2022 02:00,6.5,ug m-3,R
TH2,NO2,16/10/2022 03:00,6.1,ug m-3,R
TH2,NO2,16/10/2022 04:00,5.5,ug m-3,R
TH2,NO2,16/10/2022 05:00,6.7,ug m-3,R
TH2,NO2,16/10/2022 06:00,9,ug m-3,R
TH2,NO2,16/10/2022 07:00,12.8,ug m-3,R
TH2,NO2,16/10/2022 08:00,14.9,ug m-3,R
TH2,NO2,16/10/2022 09:00,10.7,ug m-3,R
TH2,NO2,16/10/2022 10:00,9.6,ug m-3,R
TH2,NO2,16/10/2022 11:00,9.9,ug m-3,R
TH2,NO2,16/10/2022 12:00,14.2,ug m-3,R
TH2,NO2,16/10/2022 13:00,15.1,ug m-3,R
TH2,NO2,16/10/2022 14:00,9.2,ug m-3,R
TH2,NO2,16/10/2022 15:00,11.9,ug m-3,R
TH2,NO2,16/10/2022 16:00,14.3,ug m-3,R
TH2,NO2,16/10/2022 17:00,13.4,ug m-3,R
TH2,NO2,16/10/2022 18:00,14.2,ug m-3,R
TH2,NO2,16/10/2022 19:00,11.7,ug m-3,R
TH2,NO2,16/10/2022 20:00,10.5,ug m-3,R
TH2,NO2,16/10/2022 21:00,8,ug m-3,R
TH2,NO2,16/10/2022 22:00,8.6,ug m-3,R
TH2,NO2,16/10/2022 23:00,9,ug m-3,R
TH2,NO2,17/10/2022 00:00,6.5,ug m-3,R
TH2,NO2,17/10/2022 01:00,5.7,ug m-3,R
TH2,NO2,17/10/2022 02:00,5,ug m-3,R
TH2,NO2,17/10/2022 03:00,5.4,ug m-3,R
TH2,NO2,17/10/2022 04:00,7.7,ug m-3,R
TH2,NO2,17/10/2022 05:00,10.5,ug m-3,R
TH2,NO2,17/10/2022 06:00,15.7,ug m-3,R
TH2,NO2,17/10/2022 07:00,19.5,ug m-3,R
TH2,NO2,17/10/2022 08:00,18.6,ug m-3,R
TH2,NO2,17/10/2022 09:00,18.7,ug m-3,R
TH2,NO2,17/10/2022 10:00,14.5,ug m-3,R
TH2,NO2,17/10/2022 11:00,13.4,ug m-3,R
TH2,NO2,17/10/2022 12:00,14,ug m-3,R
TH2,NO2,17/10/2022 13:00,13,ug m-3,R
TH2,NO2,17/10/2022 14:00,15.9,ug m-3,R
TH2,NO2,17/10/2022 15:00,17,ug m-3,R
TH2,NO2,17/10/2022 16:00,28.7,ug m-3,R
TH2,NO2,17/10/2022 17:00,24.1,ug m-3,R
TH2,NO2,17/10/2022 18:00,34.6,ug m-3,R
TH2,NO2,17/10/2022 19:00,32.9,ug m-3,R
TH2,NO2,17/10/2022 20:00,29.1,ug m-3,R
TH2,NO2,17/10/2022 21:00,31.9,ug m-3,R
TH2,NO2,17/10/2022 22:00,38.1,ug m-3,R
TH2,NO2,17/10/2022 23:00,39,ug m-3,R
TH2,NO2,18/10/2022 00:00,38.3,ug m-3,R
TH2,NO2,18/10/2022 01:00,37.5,ug m-3,R
TH2,NO2,18/10/2022 02:00,36.1,ug m-3,R
TH2,NO2,18/10/2022 03:00,32.5,ug m-3,R
TH2,NO2,18/10/2022 04:00,32.7,ug m-3,R
TH2,NO2,18/10/2022 05:00,30.8,ug m-3,R
TH2,NO2,18/10/2022 06:00,34,ug m-3,R
TH2,NO2,18/10/2022 07:00,39.4,ug m-3,R
TH2,NO2,18/10/2022 08:00,43.2,ug m-3,R
TH2,NO2,18/10/2022 09:00,51.8,ug m-3,R
TH2,NO2,18/10/2022 10:00,46.7,ug m-3,R
TH2,NO2,18/10/2022 11:00,28.5,ug m-3,R
TH2,NO2,18/10/2022 12:00,25.6,ug m-3,R
TH2,NO2,18/10/2022 13:00,21.8,ug m-3,R
TH2,NO2,18/10/2022 14:00,23.5,ug m-3,R
TH2,NO2,18/10/2022 15:00,27.5,ug m-3,R
TH2,NO2,18/10/2022 16:00,31.6,ug m-3,R
TH2,NO2,18/10/2022 17:00,44.6,ug m-3,R
TH2,NO2,18/10/2022 18:00,42.6,ug m-3,R
TH2,NO2,18/10/2022 19:00,39.6,ug m-3,R
TH2,NO2,18/10/2022 20:00,26.8,ug m-3,R
TH2,NO2,18/10/2022 21:00,23.3,ug m-3,R
TH2,NO2,18/10/2022 22:00,19.7,ug m-3,R
TH2,NO2,18/10/2022 23:00,20.3,ug m-3,R
TH2,NO2,19/10/2022 00:00,17,ug m-3,R
TH2,NO2,19/10/2022 01:00,15.5,ug m-3,R
TH2,NO2,19/10/2022 02:00,9.9,ug m-3,R
TH2,NO2,19/10/2022 03:00,12,ug m-3,R
TH2,NO2,19/10/2022 04:00,18.6,ug m-3,R
TH2,NO2,19/10/2022 05:00,23.3,ug m-3,R
TH2,NO2,19/10/2022 06:00,24.9,ug m-3,R
TH2,NO2,19/10/2022 07:00,22.6,ug m-3,R
TH2,NO2,19/10/2022 08:00,22.4,ug m-3,R
TH2,NO2,19/10/2022 09:00,20.1,ug m-3,R
TH2,NO2,19/10/2022 10:00,19.1,ug m-3,R
TH2,NO2,19/10/2022 11:00,17.6,ug m-3,R
TH2,NO2,19/10/2022 12:00,18.7,ug m-3,R
TH2,NO2,19/10/2022 13:00,17.2,ug m-3,R
TH2,NO2,19/10/2022 14:00,19.1,ug m-3,R
TH2,NO2,19/10/2022 15:00,21,ug m-3,R
TH2,NO2,19/10/2022 16:00,24.9,ug m-3,R
TH2,NO2,19/10/2022 17:00,24.5,ug m-3,R
TH2,NO2,19/10/2022 18:00,28.7,ug m-3,R
TH2,NO2,19/10/2022 19:00,27.5,ug m-3,R
TH2,NO2,19/10/2022 20:00,29.8,ug m-3,R
TH2,NO2,19/10/2022 21:00,30.8,ug m-3,R
TH2,NO2,19/10/2022 22:00,29.6,ug m-3,R
TH2,NO2,19/10/2022 23:00,28.9,ug m-3,R
TH2,NO2,20/10/2022 00:00,29.3,ug m-3,R
TH2,NO2,20/10/2022 01:00,30.4,ug m-3,R
TH2,NO2,20/10/2022 02:00,27,ug m-3,R
TH2,NO2,20/10/2022 03:00,26.2,ug m-3,R
TH2,NO2,20/10/2022 04:00,27,ug m-3,R
TH2,NO2,20/10/2022 05:00,29.3,ug m-3,R
TH2,NO2,20/10/2022 06:00,30,ug m-3,R
TH2,NO2,20/10/2022 07:00,30.6,ug m-3,R
TH2,NO2,20/10/2022 08:00,29.6,ug m-3,R
TH2,NO2,20/10/2022 09:00,33.9,ug m-3,R
TH2,NO2,20/10/2022 10:00,35.4,ug m-3,R
TH2,NO2,20/10/2022 11:00,31.9,ug m-3,R
TH2,NO2,20/10/2022 12:00,38.6,ug m-3,R
TH2,NO2,20/10/2022 13:00,30,ug m-3,R
TH2,NO2,20/10/2022 15:00,39,ug m-3,R
TH2,NO2,20/10/2022 16:00,32.7,ug m-3,R
TH2,NO2,20/10/2022 17:00,30.2,ug m-3,R
TH2,NO2,20/10/2022 18:00,33.3,ug m-3,R
TH2,NO2,20/10/2022 19:00,40.7,ug m-3,R
TH2,NO2,20/10/2022 20:00,43.8,ug m-3,R
TH2,NO2,20/10/2022 21:00,44.2,ug m-3,R
TH2,NO2,20/10/2022 22:00,43.6,ug m-3,R
TH2,NO2,20/10/2022 23:00,43.8,ug m-3,R
TH2,NO2,21/10/2022 00:00,43.6,ug m-3,R
TH2,NO2,21/10/2022 01:00,46.1,ug m-3,R
TH2,NO2,21/10/2022 02:00,44.8,ug m-3,R
TH2,NO2,21/10/2022 03:00,37.3,ug m-3,R
TH2,NO2,21/10/2022 04:00,34.4,ug m-3,R
TH2,NO2,21/10/2022 05:00,39.8,ug m-3,R
TH2,NO2,21/10/2022 06:00,36.1,ug m-3,R
TH2,NO2,21/10/2022 07:00,24.7,ug m-3,R
TH2,NO2,21/10/2022 08:00,19.7,ug m-3,R
TH2,NO2,21/10/2022 09:00,17.8,ug m-3,R
TH2,NO2,21/10/2022 10:00,17,ug m-3,R
TH2,NO2,21/10/2022 11:00,16.4,ug m-3,R
TH2,NO2,21/10/2022 12:00,14.2,ug m-3,R
TH2,NO2,21/10/2022 13:00,12.6,ug m-3,R
TH2,NO2,21/10/2022 14:00,13.6,ug m-3,R
TH2,NO2,21/10/2022 15:00,10.7,ug m-3,R
TH2,NO2,21/10/2022 16:00,10.7,ug m-3,R
TH2,NO2,21/10/2022 17:00,12.2,ug m-3,R
TH2,NO2,21/10/2022 18:00,9.9,ug m-3,R
TH2,NO2,21/10/2022 19:00,11.5,ug m-3,R
TH2,NO2,21/10/2022 20:00,7.7,ug m-3,R
TH2,NO2,21/10/2022 21:00,6.1,ug m-3,R
